sample_id,split,stage,point,local_x,local_y,local_z,observed_x,observed_y,observed_z,target_x,target_y,target_z,final_target_x,final_target_y,final_target_z
train_00001,train,0,B3,300.0,-52.0944533000791,-295.4423259036624,284.4394058063,-251.2168885928246,-111.60262936556713,,,,300.0,-52.0944533000791,-295.4423259036624
train_00001,train,0,C1,-150.0,281.9077862357725,102.60604299770061,958.9572701887668,483.55031507392493,105.44949014000646,,,,750.0,281.9077862357725,102.60604299770061
train_00001,train,0,C2,0.0,-229.81333293569338,192.83628290596184,1166.0509249782265,-9.347584318588364,187.41937963264195,,,,900.0,-229.81333293569338,192.83628290596184
train_00001,train,0,C3,150.0,-52.0944533000791,-295.4423259036624,1172.2940158338833,134.79758021408298,-333.79259100574956,,,,1050.0,-52.0944533000791,-295.4423259036624
train_00001,train,1,A1,150.0,272.9560403143369,99.34787393758417,-1000.0550294484339,272.99240433720126,99.33645566115203,-1000.0,272.9560403143369,99.34787393758417,-750.0,272.9560403143369,99.34787393758417
train_00001,train,1,A2,0.0,-199.0241844506815,167.00111976792584,-1149.9812475964359,-198.98420781248922,166.96428748763037,-1150.0,-199.0241844506815,167.00111976792584,-900.0,-199.0241844506815,167.00111976792584
train_00001,train,1,A3,-150.0,-34.45724202946934,-195.41673027589673,-1299.9425019817281,-34.53299129724739,-195.4711035549216,-1300.0,-34.45724202946934,-195.41673027589673,-1050.0,-34.45724202946934,-195.41673027589673
train_00001,train,1,B1,-300.0,281.9077862357725,102.60604299770061,-300.03511877085714,281.89881665820354,102.63567253786374,-300.0,281.9077862357725,102.60604299770061,-300.0,281.9077862357725,102.60604299770061
train_00001,train,1,B2,0.0,-229.81333293569338,192.83628290596184,-0.020919481483182185,-229.76480613766503,192.86065773319913,0.0,-229.81333293569338,192.83628290596184,0.0,-229.81333293569338,192.83628290596184
train_00001,train,1,B3,300.0,-52.0944533000791,-295.4423259036624,300.00063198818924,-52.10911980176007,-295.5421700614128,300.0,-52.0944533000791,-295.4423259036624,300.0,-52.0944533000791,-295.4423259036624
train_00001,train,1,C1,-150.0,281.9077862357725,102.60604299770061,999.9492734957723,281.874182228997,102.5839570065786,1000.0,281.9077862357725,102.60604299770061,750.0,281.9077862357725,102.60604299770061
train_00001,train,1,C2,0.0,-229.81333293569338,192.83628290596184,1150.0433339108686,-229.843164119378,192.7923343982854,1150.0,-229.81333293569338,192.83628290596184,900.0,-229.81333293569338,192.83628290596184
train_00001,train,1,C3,150.0,-52.0944533000791,-295.4423259036624,1300.1270659096429,-52.10299561565582,-295.41332300786684,1300.0,-52.0944533000791,-295.4423259036624,1050.0,-52.0944533000791,-295.4423259036624
train_00001,train,2,A1,150.0,272.9560403143369,99.34787393758417,-749.9510256654692,272.99590919863,99.34320830828462,-750.0,272.9560403143369,99.34787393758417,-750.0,272.9560403143369,99.34787393758417
train_00001,train,2,A2,0.0,-199.0241844506815,167.00111976792584,-900.0203262708516,-198.8697801454756,166.98414594234458,-900.0,-199.0241844506815,167.00111976792584,-900.0,-199.0241844506815,167.00111976792584
train_00001,train,2,A3,-150.0,-34.45724202946934,-195.41673027589673,-1049.9966148422825,-34.37741107987752,-195.4071637044297,-1050.0,-34.45724202946934,-195.41673027589673,-1050.0,-34.45724202946934,-195.41673027589673
train_00001,train,2,B1,-300.0,281.9077862357725,102.60604299770061,-300.0246901072068,281.90731379090914,102.56189702745924,-300.0,281.9077862357725,102.60604299770061,-300.0,281.9077862357725,102.60604299770061
train_00001,train,2,B2,0.0,-229.81333293569338,192.83628290596184,-0.0038293275715044,-229.80831213307988,192.799748160284,0.0,-229.81333293569338,192.83628290596184,0.0,-229.81333293569338,192.83628290596184
train_00001,train,2,B3,300.0,-52.0944533000791,-295.4423259036624,300.00590539381085,-52.096683257844035,-295.41988222196494,300.0,-52.0944533000791,-295.4423259036624,300.0,-52.0944533000791,-295.4423259036624
train_00001,train,2,C1,-150.0,281.9077862357725,102.60604299770061,999.9392507201657,281.8724079615785,102.59594823696615,1000.0,281.9077862357725,102.60604299770061,750.0,281.9077862357725,102.60604299770061
train_00001,train,2,C2,0.0,-229.81333293569338,192.83628290596184,1150.0813938136691,-229.80455916708732,192.8655980984126,1150.0,-229.81333293569338,192.83628290596184,900.0,-229.81333293569338,192.83628290596184
train_00001,train,2,C3,150.0,-52.0944533000791,-295.4423259036624,1300.1248680493868,-52.03004975373529,-295.4330239291312,1300.0,-52.0944533000791,-295.4423259036624,1050.0,-52.0944533000791,-295.4423259036624
train_00001,train,3,A1,150.0,272.9560403143369,99.34787393758417,-749.9693554360704,273.013084306595,99.35035205536906,-750.0,272.9560403143369,99.34787393758417,-750.0,272.9560403143369,99.34787393758417
train_00001,train,3,A2,0.0,-199.0241844506815,167.00111976792584,-899.998538127248,-199.00217579315935,166.91461237232693,-900.0,-199.0241844506815,167.00111976792584,-900.0,-199.0241844506815,167.00111976792584
train_00001,train,3,A3,-150.0,-34.45724202946934,-195.41673027589673,-1050.0546364163638,-34.31798533311242,-195.41462944242286,-1050.0,-34.45724202946934,-195.41673027589673,-1050.0,-34.45724202946934,-195.41673027589673
