sample_id,split,stage,point,x,y,z
train_00003,train,2,C2,1150.0658429664463,-229.83003052110797,192.86266109755468
train_00003,train,2,C3,1300.006117684349,-52.10153360278752,-295.52481568539423
train_00003,train,3,A1,-750.0168142896079,273.10485312081846,99.46387054787597
train_00003,train,3,A2,-899.9886768938616,-198.94898616129973,167.06317573854602
train_00003,train,3,A3,-1050.0227981943149,-34.302709393441994,-195.2937605605683
train_00003,train,3,B1,-300.0409947637982,281.91003059311515,102.6532516801164
train_00003,train,3,B2,-0.010697819975748136,-229.8317768598477,192.84462848013806
train_00003,train,3,B3,299.9774148970591,-52.094810566165904,-295.4564294220193
train_00003,train,3,C1,750.0067957218588,281.7949041741921,102.59990833330193
train_00003,train,3,C2,899.9537508135572,-229.9523783952463,192.80012983279838
train_00003,train,3,C3,1049.9676764754029,-52.24794642615754,-295.4940492898833
train_00003,train,4,A1,-749.9722160308071,273.0213894069642,99.37874055240655
train_00003,train,4,A2,-899.9913520290165,-198.97453473028006,167.02177044338455
train_00003,train,4,A3,-1049.9490316014353,-34.40149466399857,-195.3632265340301
train_00003,train,4,B1,-299.96011689665045,281.88544472982096,102.59163969198718
train_00003,train,4,B2,0.021556613860041696,-229.79929613047557,192.82217284785395
train_00003,train,4,B3,300.0167517702704,-52.07058181226109,-295.4487078597958
train_00003,train,4,C1,750.0774124919499,281.9011437299882,102.53772809068143
train_00003,train,4,C2,900.0197546397674,-229.85792813774685,192.87823890421308
train_00003,train,4,C3,1050.0073012931523,-52.19943600712827,-295.42097319149815
train_00004,train,0,A1,-701.4384819676291,187.26238286442498,-0.6962740861868821
train_00004,train,0,A2,-901.7627487995638,-270.5776943210715,-11.783364322040299
train_00004,train,0,A3,-1076.1527825090313,-13.139946328183841,-302.194892961781
train_00004,train,0,B1,-271.19903949636085,209.5767011707295,116.86324551456008
train_00004,train,0,B2,39.08003244923917,-297.7782472990107,36.85983419866702
train_00004,train,0,B3,194.5630429985431,-32.83077505477925,-478.4286856154176
train_00004,train,0,C1,1320.9432403444994,328.10992354490924,302.7914640328045
train_00004,train,0,C2,1443.3470727088734,-174.15736797032034,461.72506706518857
train_00004,train,0,C3,1680.6488294560113,-40.125198525145564,-5.462202711243949
train_00004,train,1,A1,-1000.0402362391152,273.0690497157084,99.33562999600485
train_00004,train,1,A2,-1150.0966679988258,-198.88665759006216,167.03420479798095
train_00004,train,1,A3,-1300.0424524917123,-34.416770681759644,-195.42672669833678
